lot_frontage,overall_qual,mas_vnr_area,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_finish,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,fence,log_saleprice,yrs_since_year_remod_add,yrs_since_year_built,log_lot_area,ms_zoning_rm,ms_zoning_others,lot_shape_reg,lot_shape_others,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_mitchel,neighborhood_names,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_others,roof_style_hip,roof_style_others,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_vinylsd,exterior_1st_wd_sdng,exterior_1st_others,mas_vnr_type_none,mas_vnr_type_others,foundation_cblock,foundation_pconc,foundation_others,ms_subclass_30,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_80,ms_subclass_120,ms_subclass_160,ms_subclass_others
59.0,7,0.0,4,4,3,3,1,0.0,1510.0,5,1,1525,0,1525,0.0,2,1,4,6,1,5,2,2.0,2,100,18,0,0,12.238443025560624,15,15,9.299815378403785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
65.0,6,0.0,4,4,3,1,1,0.0,728.0,5,1,728,728,1456,0.0,2,1,4,8,1,5,3,2.0,2,0,24,0,0,12.007560729337492,15,16,9.0432226489245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60.0,5,0.0,2,2,2,1,1,0.0,396.0,4,1,665,665,1330,0.0,1,0,3,7,0,1,1,1.0,0,0,72,45,3,11.665646551987892,17,111,8.925055424124123,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
65.00529147088515,7,0.0,4,4,3,1,1,0.0,840.0,5,1,840,880,1720,0.0,2,1,4,7,1,3,3,2.0,2,138,48,0,0,12.144197241812087,18,19,8.988446040062405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
72.0492463340526,5,87.0,3,3,3,3,6,602.0,793.0,5,1,1280,0,1280,0.0,2,0,3,6,1,4,3,2.0,2,140,40,0,0,12.072541252905651,55,55,9.215327913487222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38.0,8,0.0,4,4,3,4,6,248.0,1166.0,4,1,1179,0,1179,1.0,2,0,3,5,0,5,2,2.0,2,0,108,0,0,12.111761966058932,33,33,8.463792414689122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
60.0,5,0.0,4,3,3,1,1,0.0,850.0,3,1,960,0,960,0.0,1,0,3,5,0,1,2,2.0,2,0,0,116,0,11.542484267211773,41,95,8.85051762174672,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
76.32177266618409,10,705.0,5,5,3,4,6,1282.0,2633.0,5,1,2633,0,2633,1.0,2,1,5,8,2,5,2,3.0,2,314,140,0,0,13.053013299269535,19,20,9.341368634382587,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66.0,6,0.0,4,3,3,1,5,708.0,988.0,3,1,988,0,988,1.0,2,0,4,6,0,5,1,1.0,2,156,0,0,0,11.915051671812877,23,62,9.131297164635729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24.0,7,0.0,3,4,3,1,6,632.0,1061.0,3,1,1055,0,1055,0.0,2,0,3,4,0,5,1,1.0,2,108,32,0,0,11.867097278690842,43,43,7.742402021815782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
54.0,5,0.0,3,3,3,2,4,319.0,1290.0,3,1,1422,0,1422,0.0,1,0,3,6,0,1,1,1.0,2,0,0,64,3,11.824079893607152,71,95,8.885025658050846,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
45.74369859971223,6,0.0,3,4,3,1,6,338.0,630.0,5,1,630,690,1320,0.0,2,1,3,5,0,1,1,2.0,2,0,48,0,3,11.827736204810263,27,28,8.192016914536875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
63.0,7,102.0,4,4,4,2,6,983.0,1675.0,5,1,1688,0,1688,1.0,2,0,5,6,1,5,2,2.0,2,0,48,0,0,12.330500223905226,33,33,9.447781227991216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85.0,7,0.0,3,4,3,4,6,637.0,1300.0,4,1,1341,0,1341,1.0,1,1,4,5,1,5,1,2.0,2,192,0,0,0,12.052338545588132,31,31,9.227787285579904,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
55.0,5,0.0,3,3,3,3,5,483.0,911.0,4,1,954,0,954,0.0,1,0,3,6,0,1,1,2.0,2,0,0,0,0,11.794337924408413,45,45,9.285447844462988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
66.92836357094188,3,340.0,3,0,0,0,0,0.0,0.0,2,0,1040,0,1040,0.0,2,0,3,6,0,1,1,2.0,2,0,0,0,0,11.379394072345706,71,72,9.052984561199976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
79.0,7,513.0,3,3,3,1,6,681.0,858.0,5,1,872,917,1789,1.0,2,1,3,7,1,5,3,2.0,2,0,0,0,0,12.314927050442256,20,20,9.272939513732704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
80.0,6,237.0,4,3,3,1,1,0.0,1319.0,3,1,1537,0,1537,1.0,1,1,4,7,1,5,2,2.0,2,0,36,0,4,12.066810578196666,16,59,9.035986984831405,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85.0,5,0.0,3,3,3,1,3,741.0,884.0,5,1,884,0,884,1.0,1,0,3,4,0,5,3,1.0,2,0,0,0,0,11.863582336583399,30,70,9.643939319328119,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
81.0,8,0.0,4,4,4,1,1,0.0,1489.0,5,1,1489,0,1489,0.0,2,0,4,7,1,5,2,2.0,2,0,140,0,0,12.3570755190667,15,15,9.325096609274372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
78.0,6,99.0,3,3,3,1,5,663.0,1040.0,2,1,1309,0,1309,1.0,1,1,4,5,1,5,2,2.0,2,265,0,0,4,12.106252310247962,22,47,9.224243277145174,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42.0,6,0.0,3,4,3,1,5,837.0,942.0,4,1,1291,1230,2521,1.0,2,1,3,10,1,5,3,2.0,2,728,20,0,4,11.927680619985486,48,48,8.285008895449879,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
98.0,8,248.0,4,4,3,1,1,0.0,1626.0,5,1,1634,0,1634,0.0,2,0,4,7,1,5,2,3.0,2,0,44,0,0,12.429216196844383,15,15,9.343821763350663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
80.0,7,42.0,3,4,3,1,6,394.0,980.0,3,1,980,734,1714,0.0,2,1,3,7,1,5,1,2.0,2,228,66,156,3,12.188417710291453,33,33,9.251578279992428,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
75.0,7,0.0,3,3,3,1,1,0.0,819.0,3,1,1312,1142,2454,0.0,2,0,3,8,1,5,1,2.0,0,0,148,150,3,12.128111104060462,34,142,9.51044496442652,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
75.0,6,200.0,3,3,3,3,4,955.0,1216.0,3,1,1216,0,1216,1.0,1,0,3,5,0,5,1,1.0,2,0,0,0,3,11.635143097694478,52,52,9.104979856318357,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60.0,8,0.0,4,4,3,3,6,945.0,1419.0,5,1,1419,0,1419,1.0,2,0,4,7,1,5,2,2.0,2,140,0,0,0,12.8790171187726,14,14,8.998260393017953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35.0,6,250.0,3,4,4,4,6,945.0,945.0,3,1,980,0,980,0.0,2,0,3,4,0,0,0,0.0,2,0,0,0,0,11.755871643580617,46,46,9.148464968258095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24.0,6,216.0,4,4,3,1,6,417.0,756.0,5,1,769,804,1573,0.0,2,1,4,4,0,1,1,2.0,2,0,32,0,0,12.083905011555967,21,21,7.6577552711348655,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85.0,6,353.0,4,4,3,3,1,0.0,1158.0,5,1,1158,1285,2443,0.0,2,1,4,9,1,3,2,3.0,2,193,127,0,0,12.487485104968359,17,17,9.270964993792617,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
106.0,8,0.0,4,5,3,2,6,901.0,1220.0,5,1,1220,1142,2362,1.0,2,1,4,8,2,5,2,2.0,2,147,0,36,0,12.652359748158593,23,23,9.037533407550814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
75.0,10,0.0,5,3,3,1,1,0.0,1237.0,4,1,1521,1254,2775,0.0,3,1,4,9,1,1,1,2.0,2,105,502,0,0,12.691580461311874,21,128,9.51044496442652,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88.3988404231944,8,115.0,4,4,4,4,5,1733.0,2014.0,4,1,2014,0,2014,1.0,2,0,4,6,2,5,2,3.0,2,462,0,0,3,12.524526376648708,41,41,9.659886159319521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82.0,7,290.0,4,4,3,1,6,565.0,1203.0,5,1,1214,1306,2520,0.0,2,1,4,9,1,5,2,3.0,2,224,114,0,0,12.577636201962656,26,26,9.205327830152639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
39.0,6,250.0,3,3,3,4,4,126.0,1208.0,5,1,1494,0,1494,1.0,2,0,3,7,2,5,3,2.0,2,296,0,186,4,12.037653993905211,19,47,9.642771928314161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50.0,5,0.0,3,3,3,1,2,616.0,616.0,4,1,616,0,616,0.0,1,0,3,4,0,1,1,1.0,2,0,0,129,0,11.396391648714276,71,100,8.699514748210191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
63.0,6,0.0,3,4,3,1,1,0.0,789.0,4,1,789,676,1465,0.0,2,1,3,7,1,5,3,2.0,2,0,75,0,0,12.10293188661066,23,23,9.036225051729327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
70.0,5,1.0,3,3,3,1,3,456.0,912.0,5,1,912,0,912,0.0,1,0,3,5,0,5,2,1.0,2,0,0,0,0,11.648330101976432,63,63,9.225228984469933,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
84.0,7,196.0,4,4,3,3,6,24.0,1552.0,5,1,1552,0,1552,0.0,2,0,4,7,0,5,2,3.0,2,144,20,0,0,12.26857785088157,15,16,9.218705288307811,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67.0,7,0.0,4,4,3,1,1,0.0,1413.0,5,1,1430,0,1430,0.0,2,0,4,6,0,5,2,2.0,2,0,33,0,0,12.139398512262181,19,20,9.697999717710333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34.0,6,1129.0,3,4,3,1,6,419.0,729.0,4,1,729,729,1458,0.0,2,1,3,5,1,1,1,2.0,2,0,32,0,0,12.078239274020289,22,22,8.080237416216702,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
102.61249338849282,6,0.0,3,4,3,1,4,813.0,1488.0,5,1,1488,0,1488,0.0,2,0,3,7,2,5,2,2.0,2,0,0,216,0,12.2783933071098,53,53,9.979475898535465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
64.0,7,0.0,4,4,3,1,6,490.0,770.0,5,1,770,812,1582,0.0,2,1,4,6,0,5,2,2.0,2,0,45,0,0,12.132964173709535,17,17,9.026417533815254,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60.0,4,0.0,3,3,3,1,5,375.0,864.0,3,1,864,0,864,0.0,1,0,4,5,0,1,1,2.0,2,96,0,0,0,11.699405031912846,51,51,8.847934753328465,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60.0,5,0.0,4,4,4,3,1,0.0,732.0,5,1,734,1104,1838,0.0,2,1,3,7,1,3,3,2.0,2,100,40,0,0,12.16597955196373,16,16,9.995610841411933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60.0,5,0.0,4,3,3,1,5,641.0,816.0,5,1,816,0,816,0.0,1,0,4,5,1,5,1,1.0,2,0,0,0,3,11.779128505744886,13,39,8.794824928014517,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50.0,4,0.0,3,0,0,0,0,0.0,0.0,3,0,1088,441,1529,0.0,2,0,3,9,0,1,1,1.0,0,92,0,185,0,11.49272275765271,71,76,9.036582045842716,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
91.0,9,554.0,4,4,3,4,6,2085.0,2271.0,5,1,2276,0,2276,1.0,2,0,5,7,2,5,2,3.0,2,0,0,70,0,13.071070083016778,13,13,9.373988663504516,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
60.0,5,0.0,3,2,1,1,1,0.0,961.0,4,1,1077,0,1077,0.0,1,0,3,6,0,1,1,1.0,0,0,0,0,0,11.112447898373103,71,101,9.101306450952048,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
86.0,8,300.0,4,5,3,1,6,1288.0,1582.0,5,1,1610,551,2161,1.0,1,1,5,8,1,5,3,3.0,2,178,120,0,0,12.693498620467778,14,14,9.26501793326688,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
44.0,7,0.0,4,4,3,1,6,1392.0,1409.0,5,1,1409,0,1409,1.0,1,1,4,4,1,5,2,2.0,2,0,144,0,0,12.409013489526863,19,19,9.462187991418748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66.0,5,0.0,3,3,3,1,6,646.0,1114.0,5,1,1114,0,1114,1.0,1,1,4,6,0,1,1,2.0,2,0,102,0,0,11.976659481202368,17,17,9.524786081697178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
79.0,5,168.0,3,3,3,1,5,836.0,1073.0,3,1,1073,0,1073,1.0,1,1,3,6,0,5,2,2.0,2,0,0,0,0,11.957611286231675,56,56,9.23883064237581,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105.0,10,200.0,5,5,3,4,6,1767.0,3094.0,5,1,2402,0,2402,1.0,2,0,5,10,2,5,3,3.0,2,0,72,0,0,13.226723392728571,13,13,9.644133752071205,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
75.45733933450488,6,0.0,3,4,3,1,4,660.0,1232.0,3,1,1232,0,1232,0.0,2,0,3,6,0,5,1,2.0,2,0,0,0,0,11.998433280751929,37,37,9.316500567804573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73.0,6,0.0,4,4,3,3,2,261.0,1344.0,4,1,1440,0,1440,2.0,2,0,4,8,0,5,1,4.0,2,288,0,0,0,12.321630986164447,28,28,9.112617283447568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
148.83040684114076,6,44.0,3,3,3,1,1,0.0,1488.0,4,1,1488,0,1488,0.0,2,1,3,6,1,5,2,2.0,2,0,0,180,0,11.79810440720389,71,71,10.76384265207998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
63.0,7,0.0,4,4,3,1,1,0.0,783.0,5,1,807,702,1509,0.0,2,1,4,8,1,5,3,2.0,2,0,75,0,0,12.100712129872347,18,18,8.971448463693834,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60.0,5,0.0,3,3,3,1,6,638.0,845.0,4,1,845,0,845,0.0,1,0,4,6,0,5,1,1.0,2,0,0,0,0,11.809319478024031,16,39,8.794824928014517,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
66.0,10,1031.0,5,5,3,4,1,0.0,1410.0,5,1,1426,1519,2945,0.0,3,1,4,10,1,3,3,3.0,2,192,0,37,0,12.991753427493052,15,15,9.523836379320944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
101.0,6,305.0,3,4,3,4,6,371.0,1099.0,4,1,1431,0,1431,0.0,1,0,3,6,1,4,2,1.0,2,64,110,0,0,12.013700752882718,59,59,9.121509158269568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
65.0,5,60.0,3,3,3,1,4,432.0,892.0,3,1,892,0,892,0.0,1,0,3,5,0,5,2,1.0,2,0,0,0,2,11.512925464970229,54,54,8.874867635688053,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78.9863705788314,7,128.0,3,3,3,1,4,544.0,1329.0,4,1,1329,0,1329,0.0,1,1,3,5,2,5,1,2.0,2,0,0,203,0,12.078239274020289,61,61,9.41613428495528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102.0,5,0.0,3,3,3,2,5,306.0,1763.0,3,1,1779,0,1779,1.0,1,1,3,6,1,5,1,2.0,2,0,418,0,0,12.043553716032399,47,66,9.793672686528922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
53.0,7,130.0,4,4,3,1,1,0.0,1373.0,5,1,1555,0,1555,0.0,2,0,4,7,1,5,3,3.0,2,143,20,0,0,12.066810578196666,14,14,8.211754397375197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62.0,6,0.0,3,3,3,1,3,121.0,768.0,3,1,788,448,1236,1.0,2,0,3,6,1,1,1,1.0,2,0,0,0,3,11.751942365440728,71,96,8.854522203757432,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
77.0,7,0.0,3,4,3,1,1,0.0,831.0,5,1,873,778,1651,0.0,2,1,3,7,1,3,3,2.0,2,0,103,0,0,12.132964173709535,22,22,9.034795799461252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
50.0,5,0.0,3,2,3,1,1,0.0,190.0,4,1,886,0,886,0.0,1,0,3,4,0,5,1,1.0,2,144,20,80,0,11.421906066583059,25,83,8.6628507638386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
70.0,6,120.0,4,4,3,3,6,340.0,1682.0,5,1,1700,0,1700,1.0,2,0,4,7,0,5,2,2.0,2,192,23,0,0,12.206072645530174,18,18,9.119868468812108,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78.0,6,320.0,3,3,3,2,3,196.0,1040.0,5,1,1168,678,1846,0.0,2,0,3,7,1,5,1,1.0,2,0,0,0,2,11.870599909242044,71,72,9.25874951118387,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
82.91453207375481,5,0.0,4,3,3,1,5,57.0,1052.0,5,1,1252,668,1920,1.0,2,0,4,8,1,5,1,2.0,2,0,0,0,0,12.058152515453552,63,63,9.521494800613105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
67.0,4,20.0,3,3,3,1,4,132.0,1088.0,3,1,1088,0,1088,0.0,1,0,3,4,0,1,1,2.0,1,0,0,0,0,11.608235644774552,58,58,9.024974184996003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
70.058414244608,4,160.0,3,3,3,1,4,775.0,1040.0,3,1,1362,0,1362,1.0,1,0,3,6,1,5,2,3.0,2,0,0,84,3,11.84939770159144,64,64,9.153770020487789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78.0,6,0.0,4,4,3,1,6,24.0,1314.0,4,1,1314,0,1314,0.0,2,0,4,6,1,5,2,2.0,2,0,22,0,0,12.08069081199846,15,15,9.139595967450425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61.779686715066546,6,88.0,3,4,3,1,6,1200.0,1278.0,4,1,1294,0,1294,1.0,2,0,4,6,0,5,2,2.0,2,112,51,0,2,12.096257779522967,30,30,8.875287128108384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
