sent_id,rev_id,sent_text,category,sentiment
1966,674887764,Fullerton Hotel is a Singapore landmark and is incredibly beautiful (inside & out).,none,1.0
1967,674887764,"It’s very well situated for any occasion — business or holiday travel; family, couple, or solo travelers.",none,1.0
1968,674887764,Rooms are big and staff is friendly.,service,1.0
1969,674887764,I would recommend.,none,1.0
1970,674885129,We held our 100 day celebration at Town Restaurant yesterday and it was a blast!,food,0.0
1971,674885129,We started getting in touch with Damien and team from 1.5months ago and had many demands and changes.,none,0.0
1972,674885129,His team was ever accommodating and patient and delivered exactly what we needed!,none,0.0
1974,674885129,"The food won many praises from our guests on the food variety, quality and the atmosphere!",food,1.0
1975,674885129,The staff was fast in clearing the used plates so the guest can eat in comfort.,service,1.0
1976,674885129,"  The cake was nice too, just that the orange layer can be a little less sweet! :)",none,1.0
1978,674885129,Overall great experience and highly recommended!,none,1.0
1979,674882303,Got a chance to chill on Lighthouse bar in Fullerton Hotel and I got a really fantastic experience..,food,1.0
1980,674882303,"Aside from the bars perfect site to see the view of Singapore bay and downtown, the staff were amazing and friendly.",service,1.0
1981,674882303,"Cheers to Rey, Julius and Raffy for making us feel like VIPs.",none,1.0
1982,674882303,Would love to hang out more.,none,1.0
1983,674882303,"If you want to see Marina Bay Sands Laser show, this is a perfect spot!",none,1.0
1984,674720597,Competition amongst five stars hotels in Asia is fierce.,none,0.0
1986,674720597,"The Fullerton gave me a ""beautiful corner room"" that had four corners but",room,1.0
1987,674720597,only one window with limited access to lights and stairs inside what was a very small room (not even space for a comfortable armchair).,room,1.0
1988,674720597,Everything is good at The Fullerton which makes it sub-par when compared to the exceptional standards of Asia's five stars properties.,none,1.0
1989,674715786,One of the best afternoon tea in singapore.,none,1.0
1990,674715786,"besides the good food and nice ambiance, staff were especially friendly.",service,1.0
1991,674715786,"Lalikumar is definitely commendable, who went above and beyond to serve my friend and i.",none,1.0
1992,674715786,"He was very friendly, and we didnt feel at all stressful in a five star hotel.",service,
1993,674714409,My friend and I had a really great time having afternoon tea at The Courtyard.,food,1.0
1994,674714409,The staff was really courteous and attentive.,service,1.0
1995,674714409,The ambience was great.,none,1.0
1996,674714409,The tables are laid out quite far from each other to afford privacy.,none,0.0
1997,674714409,We thanked Lalikumar for his excellent service.,service,1.0
1998,674713240,It was a great experience!,none,1.0
1999,674713240,Lali Kumar was great at asking us how our day has been and he is very cheerful.,none,1.0
2000,674713240,"For a great relaxation high tea, my Nephew enjoyed himself chilling out in the lounge.",food,1.0
2001,674713240,Had very good fish and chips and time listening to the harp and music.,none,1.0
2002,674712918,"We stayed at the Fullerton for 2 nights it’s a beautiful hotel in a great location on the river in Singapore, close to shopping, a great range of dining close by and many attractions too.",other,1.0
2004,674712918,"The hotel had excellent service, an amazing breakfast buffet and beautiful spa and outdoor pool, only detractor was 2 of us having (2 pots) of tea in the lobby and getting a bill for $36 Singapore dollars!!!",food,1.0
2005,674712918,Probably better to enjoy the complimentary tea and Nespresso in room than that!!,room,1.0
2006,674694591,"Overall top hotel , rooms spacious and immaculately presented , general service within the hotel was very good , forth coming with advice and locations of points of interest around Singapore, found the cost of alcohol expensive how ever this is general throughout the central tourist area , overall a very enjoyable stay as it should be with a quality hotel",service,1.0
2007,674341053,We did not stay at this hotel but,none,0.0
2008,674341053,had gone to one of the restaurants.,food,0.0
2009,674341053,The Historical Mile Zero at the Fullerton Heritage Gallery was worth visiting.,none,1.0
2010,674341053,At one time it was the literal centre of Singapore when the erstwhile General post office used to be at Fullerton building.,none,0.0
2011,674341053,The Gallery displayed many photos depicting the history of Singapore and its eminent leaders.,none,0.0
2012,674341053,Otherwise also the architecture spelt grandeur ...worth visiting while in Singapore ...even if for a cup of coffee.,none,1.0
2013,674291340,"We stayed at the Fullerton in March 2019 and while hotel is very impressive and beautiful, the room was not cleaned properly.",room,1.0
2014,674291340,The bathroom shower has mold.,room,0.0
2015,674291340,Headboard was very dusty.,none,0.0
2016,674291340,"Breakfast buffet - while it has some variety, it mostly has eastern cuisine.",food,0.0
2017,674291340,"Sevice was also lucking during breakfast, we were pretty much ignored by the waiters.",food,1.0
2018,674081061,"We had the Sunday champagne brunch buffet in town restaurant, the service is impeccable and fantastic.",food,1.0
2020,674081061,Our glass is always filled with bubbles and dirty plate is always cleaned away immediately.,room,-1.0
2022,674081061,The service is just attentive and personalized.,service,0.0
2023,674081061,  Food varieties from Asian to western and Japanese sashimi.  ,food,0.0
2024,674081061,But the only concern is we have to walk up and down the stairs to get the food (as this restaurant come in upper and lower deck) and The dessert counter is wayyyy too far from our table.,food,-1.0
2025,674081061,"Without the stairs, this restaurant is perfect!",food,1.0
2026,674081061,Food taste was good too.,food,1.0
2027,674081061,  We would like to thanks all the staff who look after us and surprised us with a birthday cake and photo for our friend birthday!,service,1.0
2029,674081061,"Overall, restaurant is dated and good service from the staff.",service,1.0
2031,674038508,My daughter and new husband were spending the first part of their honeymoon at The Fullerton.,none,0.0
2032,674038508,I'm in the UK and wanted to have champagne awaiting their arrival.,none,1.0
2033,674038508,"At one point, I was cut off from the person I was dealing with - and they called me back!",none,-1.0
2034,674038508,"When I informed them what the chanpagne was for, they took it in hand and decorated the room for my daughter and new son-in-law's arrival and also provided treats along with the champagne I ordered.",room,1.0
2036,674038508,"My daughter and s-i-l were so delighted to walk into their beautiful, tastefully decorated room and treats.",room,1.0
2037,674038508,Might be a bit cheesey,none,0.0
2039,674038508,"they sent me a picture, glasses topped up, with 'Icing on the wedding cake'  written along the photo.",none,0.0
2040,674038508,Top marks to The Fullerton.,none,1.0
2041,674038508,"Especially Ms Anne Hakqim, a pleasure to deal with.",none,1.0
2042,673988462,"We met our son, who studies in China, for a family weekend in The Fullerton Singapore.",none,0.0
2043,673988462,"None of us had visited Singapore before, but",none,0.0
2044,673988462,"for us The Fullerton is ""the place to be"" and we would always go back there.",none,0.0
2045,673988462,"The location of the Fullerton is prominent, the history of the building magnificent, the variety of restaurants wide (our favourite ""The Lighthouse"" with a stunning view over Marina Bay)  and last but",food,1.0
2046,673988462,not least the service is excellent.,service,1.0
2047,673988462,We were lucky to be helped through our whole stay by the attentive German Johannes at the front desk!,none,1.0
2048,673988462,The Fullerton is just a wonderful place!,none,1.0
2049,673806974,フラートンベイに6泊しました。 とても快適な滞在でした。 すぐ側がオフィスビルがそびえるビジネス街なので 欧米人のビジネスモーニングを多く見かけました。 スタッフの教育がしっかりしており、 新宿のパークハイアットを思い出しました。 宿泊客へのまめな声かけがうれしかったです。  建物は外観はこじんまりとした佇まいですが、 内装が美しいソファや調度品で趣味よくまとめられています。それだけでも気分が上がります,none,0.0
2050,673806974,。  朝食はブッフェの他にメインメニューを注文できます。 バクテーが美味しく何度も頂きました。  またプールもおしゃれで何度も利用。姉妹ホテルのフラートンのプールを使えるのもうれしかったです。  ,none,0.0
2052,673661842,We booked the Straits Club Courtyard Room for one night.,room,0.0
2053,673661842,"Not only the hotel did not offer check-in on the club floor, but",service,0.0
2054,673661842,also our room was unexpectedly downgraded to basic courtyard room.,room,0.0
2055,673661842,"The front desk staff, Shermain told us our room had no good view unless paying for the upgrade (which I understood) and later we found out she probably didn’t realise what we’d booked as we were given no access to the Straits Club.",room,-1.0
